Data table for Real componets Re[epsilon] for Argon gas
Re values are multiplied by 1e4 to better display the scale
Energy[eV]	Re*1e4
63.5	-4.9648e-05
63.52	-4.96127e-05
63.54	-4.95775e-05
63.56	-4.9542e-05
63.58	-4.95064e-05
63.6	-4.9471e-05
63.62	-4.94355e-05
63.64	-4.94001e-05
63.66	-4.93649e-05
63.68	-4.93297e-05
63.7	-4.92945e-05
63.72	-4.92593e-05
63.74	-4.9224e-05
63.76	-4.91889e-05
63.78	-4.91537e-05
63.8	-4.91185e-05
63.82	-4.90836e-05
63.84	-4.90486e-05
63.86	-4.90136e-05
63.88	-4.89786e-05
63.9	-4.89437e-05
63.92	-4.89089e-05
63.94	-4.88742e-05
63.96	-4.88392e-05
63.98	-4.88044e-05
64	-4.87699e-05
64.02	-4.87352e-05
64.04	-4.87005e-05
64.06	-4.86658e-05
64.08	-4.86311e-05
64.1	-4.85968e-05
64.12	-4.85624e-05
64.14	-4.85278e-05
64.16	-4.84932e-05
64.18	-4.8459e-05
64.2	-4.84246e-05
64.22	-4.83902e-05
64.24	-4.83558e-05
64.26	-4.83217e-05
64.28	-4.82873e-05
64.3	-4.82531e-05
64.32	-4.8219e-05
64.34	-4.81849e-05
64.36	-4.81508e-05
64.38	-4.81166e-05
64.4	-4.80827e-05
64.42	-4.80486e-05
64.44	-4.80146e-05
64.46	-4.79808e-05
64.48	-4.79468e-05
64.5	-4.7913e-05
64.52	-4.78791e-05
64.54	-4.78453e-05
64.56	-4.78115e-05
64.58	-4.77777e-05
64.6	-4.7744e-05
64.62	-4.77104e-05
64.64	-4.76767e-05
64.66	-4.76431e-05
64.68	-4.76088e-05
64.7	-4.75753e-05
64.72	-4.75418e-05
64.74	-4.75087e-05
64.76	-4.74754e-05
64.78	-4.74423e-05
64.8	-4.74089e-05
64.82	-4.73755e-05
64.84	-4.73423e-05
64.86	-4.73089e-05
64.88	-4.72758e-05
64.9	-4.72427e-05
64.92	-4.72095e-05
64.94	-4.71762e-05
64.96	-4.71432e-05
64.98	-4.71104e-05
65	-4.70772e-05
65.02	-4.70442e-05
65.04	-4.70111e-05
65.06	-4.69784e-05
65.08	-4.69455e-05
65.1	-4.69127e-05
65.12	-4.68799e-05
65.14	-4.68471e-05
65.16	-4.68146e-05
65.18	-4.67818e-05
65.2	-4.67492e-05
65.22	-4.67165e-05
65.24	-4.66839e-05
65.26	-4.66514e-05
65.28	-4.66189e-05
65.3	-4.65864e-05
65.32	-4.65541e-05
65.34	-4.65216e-05
65.36	-4.64894e-05
65.38	-4.64569e-05
65.4	-4.64248e-05
65.42	-4.63923e-05
65.44	-4.63603e-05
65.46	-4.63282e-05
65.48	-4.62961e-05
65.5	-4.6264e-05
65.52	-4.62319e-05
65.54	-4.61999e-05
65.56	-4.61681e-05
65.58	-4.61361e-05
65.6	-4.61043e-05
65.62	-4.60725e-05
65.64	-4.60406e-05
65.66	-4.60089e-05
65.68	-4.59772e-05
65.7	-4.59455e-05
65.72	-4.59138e-05
65.74	-4.58823e-05
65.76	-4.58508e-05
65.78	-4.58192e-05
65.8	-4.57877e-05
65.82	-4.57564e-05
65.84	-4.5725e-05
65.86	-4.56937e-05
65.88	-4.56624e-05
65.9	-4.5631e-05
65.92	-4.55999e-05
65.94	-4.55687e-05
65.96	-4.55375e-05
65.98	-4.55065e-05
66	-4.54753e-05
66.02	-4.54444e-05
66.04	-4.54134e-05
66.06	-4.53825e-05
66.08	-4.53516e-05
66.1	-4.53208e-05
66.12	-4.529e-05
66.14	-4.52592e-05
66.16	-4.52284e-05
66.18	-4.51978e-05
66.2	-4.5167e-05
66.22	-4.51367e-05
66.24	-4.5106e-05
66.26	-4.50755e-05
66.28	-4.5045e-05
66.3	-4.50146e-05
66.32	-4.49841e-05
66.34	-4.49538e-05
66.36	-4.49236e-05
66.38	-4.48933e-05
66.4	-4.4863e-05
66.42	-4.48328e-05
66.44	-4.48028e-05
66.46	-4.47727e-05
66.48	-4.47426e-05
66.5	-4.47126e-05
66.52	-4.46825e-05
66.54	-4.46527e-05
66.56	-4.46228e-05
66.58	-4.45932e-05
66.6	-4.45634e-05
66.62	-4.45332e-05
66.64	-4.45038e-05
66.66	-4.44739e-05
66.68	-4.44445e-05
66.7	-4.4415e-05
66.72	-4.43855e-05
66.74	-4.43559e-05
66.76	-4.43263e-05
66.78	-4.42969e-05
66.8	-4.42675e-05
66.82	-4.4238e-05
66.84	-4.42086e-05
66.86	-4.41793e-05
66.88	-4.41501e-05
66.9	-4.41208e-05
66.92	-4.40916e-05
66.94	-4.40624e-05
66.96	-4.40334e-05
66.98	-4.40044e-05
67	-4.39753e-05
67.02	-4.39463e-05
67.04	-4.39173e-05
67.06	-4.38884e-05
67.08	-4.38596e-05
67.1	-4.38307e-05
67.12	-4.38022e-05
67.14	-4.37733e-05
67.16	-4.37447e-05
67.18	-4.3716e-05
67.2	-4.36874e-05
67.22	-4.36589e-05
67.24	-4.36306e-05
67.26	-4.36021e-05
67.28	-4.35737e-05
67.3	-4.35452e-05
67.32	-4.35171e-05
67.34	-4.34886e-05
67.36	-4.34603e-05
67.38	-4.34324e-05
67.4	-4.34041e-05
67.42	-4.33759e-05
67.44	-4.33477e-05
67.46	-4.33196e-05
67.48	-4.32916e-05
67.5	-4.32636e-05
67.52	-4.32356e-05
67.54	-4.32077e-05
67.56	-4.31798e-05
67.58	-4.3152e-05
67.6	-4.31241e-05
67.62	-4.30624e-05
67.64	-4.30687e-05
67.66	-4.30411e-05
67.68	-4.30134e-05
67.7	-4.29858e-05
67.72	-4.29582e-05
67.74	-4.29306e-05
67.76	-4.29033e-05
67.78	-4.28757e-05
67.8	-4.28482e-05
67.82	-4.28209e-05
67.84	-4.27935e-05
67.86	-4.27662e-05
67.88	-4.27389e-05
67.9	-4.27117e-05
67.92	-4.26845e-05
67.94	-4.26574e-05
67.96	-4.26303e-05
67.98	-4.26032e-05
68	-4.25761e-05
68.02	-4.25491e-05
68.04	-4.25221e-05
68.06	-4.24952e-05
68.08	-4.24683e-05
68.1	-4.24409e-05
68.12	-4.24146e-05
68.14	-4.23884e-05
68.16	-4.23611e-05
68.18	-4.23343e-05
68.2	-4.23076e-05
68.22	-4.22811e-05
68.24	-4.22543e-05
68.26	-4.22278e-05
68.28	-4.22012e-05
68.3	-4.2175e-05
68.32	-4.21486e-05
68.34	-4.21222e-05
68.36	-4.20958e-05
68.38	-4.20693e-05
68.4	-4.2043e-05
68.42	-4.20167e-05
68.44	-4.19906e-05
68.46	-4.19639e-05
68.48	-4.19376e-05
68.5	-4.19115e-05
68.52	-4.18855e-05
68.54	-4.18593e-05
68.56	-4.18333e-05
68.58	-4.18072e-05
68.6	-4.17813e-05
68.62	-4.17553e-05
68.64	-4.17293e-05
68.66	-4.17034e-05
68.68	-4.16775e-05
68.7	-4.16518e-05
68.72	-4.1626e-05
68.74	-4.16002e-05
68.76	-4.15743e-05
68.78	-4.15489e-05
68.8	-4.15229e-05
68.82	-4.14975e-05
68.84	-4.14718e-05
68.86	-4.14461e-05
68.88	-4.14206e-05
68.9	-4.13953e-05
68.92	-4.13698e-05
68.94	-4.13442e-05
68.96	-4.13188e-05
68.98	-4.12934e-05
69	-4.12681e-05
69.02	-4.12427e-05
69.04	-4.12174e-05
69.06	-4.11921e-05
69.08	-4.11668e-05
69.1	-4.11416e-05
69.12	-4.11164e-05
69.14	-4.10912e-05
69.16	-4.10661e-05
69.18	-4.10411e-05
69.2	-4.1016e-05
69.22	-4.09908e-05
69.24	-4.0966e-05
69.26	-4.09409e-05
69.28	-4.09159e-05
69.3	-4.08909e-05
69.32	-4.08661e-05
69.34	-4.08411e-05
69.36	-4.08163e-05
69.38	-4.07915e-05
69.4	-4.07667e-05
69.42	-4.07419e-05
69.44	-4.07171e-05
69.46	-4.06924e-05
69.48	-4.06677e-05
69.5	-4.0643e-05
69.52	-4.06183e-05
69.54	-4.05937e-05
69.56	-4.05691e-05
69.58	-4.05444e-05
69.6	-4.05199e-05
69.62	-4.04955e-05
69.64	-4.04708e-05
69.66	-4.04465e-05
69.68	-4.04218e-05
69.7	-4.03976e-05
69.72	-4.03731e-05
69.74	-4.03487e-05
69.76	-4.03244e-05
69.78	-4.03001e-05
69.8	-4.02757e-05
69.82	-4.02416e-05
69.84	-4.02171e-05
69.86	-4.01927e-05
69.88	-4.01682e-05
69.9	-4.01545e-05
69.92	-4.01305e-05
69.94	-4.01062e-05
69.96	-4.00822e-05
69.98	-4.0058e-05
70	-4.00338e-05
70.02	-4.00097e-05
70.04	-3.99858e-05
70.06	-3.99618e-05
70.08	-3.99379e-05
70.1	-3.99138e-05
70.12	-3.98899e-05
70.14	-3.9866e-05
70.16	-3.9842e-05
70.18	-3.98181e-05
70.2	-3.97941e-05
70.22	-3.97703e-05
70.24	-3.97467e-05
70.26	-3.97228e-05
70.28	-3.9699e-05
70.3	-3.96754e-05
70.32	-3.96516e-05
70.34	-3.9628e-05
70.36	-3.96043e-05
70.38	-3.95774e-05
70.4	-3.95537e-05
70.42	-3.95303e-05
70.44	-3.95067e-05
70.46	-3.94832e-05
70.48	-3.94626e-05
70.5	-3.9439e-05
70.52	-3.94154e-05
70.54	-3.93919e-05
70.56	-3.93684e-05
70.58	-3.93451e-05
70.6	-3.93217e-05
70.62	-3.92984e-05
70.64	-3.92749e-05
70.66	-3.92515e-05
70.68	-3.92283e-05
70.7	-3.92048e-05
70.72	-3.91815e-05
70.74	-3.91582e-05
70.76	-3.9135e-05
70.78	-3.9112e-05
70.8	-3.90887e-05
70.82	-3.90654e-05
70.84	-3.90422e-05
70.86	-3.9019e-05
70.88	-3.8996e-05
70.9	-3.89728e-05
70.92	-3.89498e-05
70.94	-3.89266e-05
70.96	-3.89035e-05
70.98	-3.88805e-05
71	-3.88575e-05
71.02	-3.88345e-05
71.04	-3.88115e-05
71.06	-3.87886e-05
71.08	-3.87657e-05
71.1	-3.87428e-05
71.12	-3.87199e-05
71.14	-3.86966e-05
71.16	-3.8674e-05
71.18	-3.86515e-05
71.2	-3.86287e-05
71.22	-3.86057e-05
71.24	-3.8583e-05
71.26	-3.85601e-05
71.28	-3.85374e-05
71.3	-3.85146e-05
71.32	-3.8492e-05
71.34	-3.84691e-05
71.36	-3.84465e-05
71.38	-3.8424e-05
71.4	-3.84013e-05
71.42	-3.83787e-05
71.44	-3.83562e-05
71.46	-3.83336e-05
71.48	-3.8311e-05
71.5	-3.82884e-05
71.52	-3.82659e-05
71.54	-3.82435e-05
71.56	-3.8221e-05
71.58	-3.81985e-05
71.6	-3.81761e-05
71.62	-3.81537e-05
71.64	-3.81312e-05
71.66	-3.81089e-05
71.68	-3.80865e-05
71.7	-3.80642e-05
71.72	-3.80418e-05
71.74	-3.80196e-05
71.76	-3.79972e-05
71.78	-3.79749e-05
71.8	-3.79527e-05
71.82	-3.79305e-05
71.84	-3.79083e-05
71.86	-3.78862e-05
71.88	-3.78638e-05
71.9	-3.78417e-05
71.92	-3.78193e-05
71.94	-3.77974e-05
71.96	-3.77756e-05
71.98	-3.77533e-05
72	-3.77312e-05
72.02	-3.77092e-05
72.04	-3.7687e-05
72.06	-3.7665e-05
72.08	-3.76431e-05
72.1	-3.76211e-05
72.12	-3.75991e-05
72.14	-3.75772e-05
72.16	-3.75553e-05
72.18	-3.75333e-05
72.2	-3.75114e-05
72.22	-3.74896e-05
72.24	-3.74677e-05
72.26	-3.74459e-05
72.28	-3.74241e-05
72.3	-3.74023e-05
72.32	-3.73804e-05
72.34	-3.73588e-05
72.36	-3.7337e-05
72.38	-3.73152e-05
72.4	-3.72935e-05
72.42	-3.72718e-05
72.44	-3.72501e-05
72.46	-3.72285e-05
72.48	-3.72068e-05
72.5	-3.71853e-05
72.52	-3.71637e-05
72.54	-3.7142e-05
72.56	-3.71205e-05
72.58	-3.70989e-05
72.6	-3.70774e-05
72.62	-3.70558e-05
72.64	-3.70344e-05
72.66	-3.70129e-05
72.68	-3.69914e-05
72.7	-3.69701e-05
72.72	-3.69489e-05
72.74	-3.69272e-05
72.76	-3.69058e-05
72.78	-3.68844e-05
72.8	-3.68631e-05
72.82	-3.68418e-05
72.84	-3.69544e-05
72.86	-3.6799e-05
72.88	-3.67776e-05
72.9	-3.67566e-05
72.92	-3.67353e-05
72.94	-3.67141e-05
72.96	-3.66929e-05
72.98	-3.66719e-05
73	-3.66506e-05
73.02	-3.66295e-05
73.04	-3.66083e-05
73.06	-3.65871e-05
73.08	-3.65662e-05
73.1	-3.65451e-05
73.12	-3.65242e-05
73.14	-3.6503e-05
73.16	-3.64819e-05
73.18	-3.6461e-05
73.2	-3.644e-05
73.22	-3.6419e-05
73.24	-3.63981e-05
73.26	-3.63772e-05
73.28	-3.63562e-05
73.3	-3.63353e-05
73.32	-3.63146e-05
73.34	-3.62937e-05
73.36	-3.62728e-05
73.38	-3.6252e-05
73.4	-3.62313e-05
73.42	-3.62105e-05
73.44	-3.61897e-05
73.46	-3.61691e-05
73.48	-3.61484e-05
73.5	-3.61275e-05
73.52	-3.61068e-05
73.54	-3.60862e-05
73.56	-3.60656e-05
73.58	-3.60449e-05
73.6	-3.60243e-05
73.62	-3.60037e-05
73.64	-3.59832e-05
73.66	-3.59627e-05
73.68	-3.5942e-05
73.7	-3.59216e-05
73.72	-3.59011e-05
73.74	-3.58806e-05
73.76	-3.58601e-05
73.78	-3.58396e-05
73.8	-3.58193e-05
73.82	-3.57989e-05
73.84	-3.57784e-05
73.86	-3.57582e-05
73.88	-3.57378e-05
73.9	-3.57175e-05
73.92	-3.56972e-05
73.94	-3.56768e-05
73.96	-3.56566e-05
73.98	-3.56363e-05
74	-3.56162e-05
74.02	-3.55961e-05
74.04	-3.55759e-05
74.06	-3.55557e-05
74.08	-3.55355e-05
74.1	-3.55153e-05
74.12	-3.54951e-05
74.14	-3.54729e-05
74.16	-3.54533e-05
74.18	-3.54338e-05
74.2	-3.54142e-05
74.22	-3.53947e-05
74.24	-3.53751e-05
74.26	-3.53557e-05
74.28	-3.53362e-05
74.3	-3.53168e-05
74.32	-3.52973e-05
74.34	-3.52751e-05
74.36	-3.52552e-05
74.38	-3.52353e-05
74.4	-3.52154e-05
74.42	-3.51956e-05
74.44	-3.51758e-05
74.46	-3.5156e-05
74.48	-3.51362e-05
74.5	-3.51166e-05
74.52	-3.50969e-05
74.54	-3.50771e-05
74.56	-3.50574e-05
74.58	-3.50377e-05
74.6	-3.5018e-05
74.62	-3.49984e-05
74.64	-3.49788e-05
74.66	-3.49592e-05
74.68	-3.49397e-05
74.7	-3.492e-05
74.72	-3.49004e-05
74.74	-3.48808e-05
74.76	-3.48614e-05
74.78	-3.48419e-05
74.8	-3.48224e-05
74.82	-3.4803e-05
74.84	-3.47835e-05
74.86	-3.47641e-05
74.88	-3.47447e-05
74.9	-3.47253e-05
74.92	-3.47059e-05
74.94	-3.46865e-05
74.96	-3.46673e-05
74.98	-3.46479e-05
75	-3.46286e-05
75.02	-3.46094e-05
75.04	-3.45901e-05
75.06	-3.45709e-05
75.08	-3.45517e-05
75.1	-3.45325e-05
75.12	-3.45133e-05
75.14	-3.44942e-05
75.16	-3.44749e-05
75.18	-3.44558e-05
75.2	-3.44367e-05
75.22	-3.44176e-05
75.24	-3.43985e-05
75.26	-3.43794e-05
75.28	-3.43604e-05
75.3	-3.43413e-05
75.32	-3.43224e-05
75.34	-3.43034e-05
75.36	-3.42845e-05
75.38	-3.42655e-05
75.4	-3.42465e-05
75.42	-3.42276e-05
75.44	-3.42087e-05
75.46	-3.41898e-05
75.48	-3.4171e-05
75.5	-3.41521e-05
75.52	-3.41334e-05
75.54	-3.41146e-05
75.56	-3.40956e-05
75.58	-3.40769e-05
75.6	-3.40581e-05
75.62	-3.40395e-05
75.64	-3.40208e-05
75.66	-3.40019e-05
75.68	-3.39833e-05
75.7	-3.39646e-05
75.72	-3.3946e-05
75.74	-3.39272e-05
75.76	-3.39088e-05
75.78	-3.38901e-05
75.8	-3.38716e-05
75.82	-3.3853e-05
75.84	-3.38344e-05
75.86	-3.38159e-05
75.88	-3.37974e-05
75.9	-3.37789e-05
75.92	-3.37605e-05
75.94	-3.37421e-05
75.96	-3.37236e-05
75.98	-3.37051e-05
76	-3.36868e-05
76.02	-3.36683e-05
76.04	-3.36499e-05
76.06	-3.36317e-05
76.08	-3.36132e-05
76.1	-3.35949e-05
76.12	-3.35768e-05
76.14	-3.35584e-05
76.16	-3.35401e-05
76.18	-3.35219e-05
76.2	-3.35036e-05
76.22	-3.34854e-05
76.24	-3.34673e-05
76.26	-3.34491e-05
76.28	-3.34309e-05
76.3	-3.34128e-05
76.32	-3.33946e-05
76.34	-3.33766e-05
76.36	-3.33585e-05
76.38	-3.33404e-05
76.4	-3.33223e-05
76.42	-3.33043e-05
76.44	-3.32863e-05
76.46	-3.32683e-05
76.48	-3.32503e-05
76.5	-3.3232e-05
76.52	-3.32143e-05
76.54	-3.31965e-05
76.56	-3.31786e-05
76.58	-3.31606e-05
76.6	-3.31428e-05
76.62	-3.31248e-05
76.64	-3.31069e-05
76.66	-3.30891e-05
76.68	-3.30714e-05
76.7	-3.30534e-05
76.72	-3.30358e-05
76.74	-3.3018e-05
76.76	-3.30002e-05
76.78	-3.29826e-05
76.8	-3.29647e-05
76.82	-3.2947e-05
76.84	-3.29294e-05
76.86	-3.29117e-05
76.88	-3.28941e-05
76.9	-3.28764e-05
76.92	-3.28589e-05
76.94	-3.28412e-05
76.96	-3.28236e-05
76.98	-3.28061e-05
77	-3.27885e-05
77.02	-3.2771e-05
77.04	-3.27535e-05
77.06	-3.27359e-05
77.08	-3.27184e-05
77.1	-3.2701e-05
77.12	-3.26836e-05
77.14	-3.26661e-05
77.16	-3.26487e-05
77.18	-3.26314e-05
77.2	-3.26151e-05
77.22	-3.25966e-05
77.24	-3.25792e-05
77.26	-3.25618e-05
77.28	-3.25444e-05
77.3	-3.25274e-05
77.32	-3.25099e-05
77.34	-3.24926e-05
77.36	-3.24752e-05
77.38	-3.24499e-05
77.4	-3.24409e-05
77.42	-3.24237e-05
77.44	-3.23986e-05
77.46	-3.23817e-05
77.48	-3.23645e-05
77.5	-3.23474e-05
77.52	-3.23305e-05
77.54	-3.23136e-05
77.56	-3.22966e-05
77.58	-3.22797e-05
77.6	-3.22627e-05
77.62	-3.22458e-05
77.64	-3.22288e-05
77.66	-3.22121e-05
77.68	-3.21953e-05
77.7	-3.21784e-05
77.72	-3.21616e-05
77.74	-3.21448e-05
77.76	-3.21279e-05
77.78	-3.21114e-05
77.8	-3.20945e-05
77.82	-3.20777e-05
77.84	-3.2061e-05
77.86	-3.20443e-05
77.88	-3.20278e-05
77.9	-3.2011e-05
77.92	-3.19943e-05
77.94	-3.19776e-05
77.96	-3.1961e-05
77.98	-3.19444e-05
78	-3.19279e-05
78.02	-3.19112e-05
78.04	-3.18947e-05
78.06	-3.18783e-05
78.08	-3.18617e-05
78.1	-3.18451e-05
78.12	-3.18286e-05
78.14	-3.18121e-05
78.16	-3.17957e-05
78.18	-3.17791e-05
78.2	-3.17627e-05
78.22	-3.17463e-05
78.24	-3.173e-05
78.26	-3.17136e-05
78.28	-3.16972e-05
78.3	-3.16808e-05
78.32	-3.16646e-05
78.34	-3.16482e-05
78.36	-3.16319e-05
78.38	-3.16156e-05
78.4	-3.15992e-05
78.42	-3.15829e-05
78.44	-3.15668e-05
78.46	-3.15505e-05
78.48	-3.15343e-05
78.5	-3.15181e-05
78.52	-3.15019e-05
78.54	-3.14857e-05
78.56	-3.14696e-05
78.58	-3.14533e-05
78.6	-3.14372e-05
78.62	-3.14212e-05
78.64	-3.1405e-05
78.66	-3.1389e-05
78.68	-3.13709e-05
78.7	-3.13547e-05
78.72	-3.13385e-05
78.74	-3.13222e-05
78.76	-3.13087e-05
78.78	-3.12899e-05
78.8	-3.12737e-05
78.82	-3.12576e-05
78.84	-3.12415e-05
78.86	-3.12255e-05
78.88	-3.12094e-05
78.9	-3.11932e-05
78.92	-3.11772e-05
78.94	-3.11611e-05
78.96	-3.1145e-05
78.98	-3.1129e-05
79	-3.1113e-05
79.02	-3.1097e-05
79.04	-3.10809e-05
79.06	-3.10651e-05
79.08	-3.10492e-05
79.1	-3.10333e-05
79.12	-3.10174e-05
79.14	-3.10015e-05
79.16	-3.09855e-05
79.18	-3.09695e-05
79.2	-3.09538e-05
79.22	-3.0938e-05
79.24	-3.09222e-05
79.26	-3.09063e-05
79.28	-3.08906e-05
79.3	-3.08747e-05
79.32	-3.0859e-05
79.34	-3.08433e-05
79.36	-3.08275e-05
79.38	-3.08118e-05
79.4	-3.07961e-05
79.42	-3.07804e-05
79.44	-3.07647e-05
79.46	-3.0749e-05
79.48	-3.07334e-05
79.5	-3.07177e-05
79.52	-3.07021e-05
79.54	-3.06865e-05
79.56	-3.06707e-05
79.58	-3.06554e-05
79.6	-3.06398e-05
79.62	-3.06242e-05
79.64	-3.06087e-05
79.66	-3.05931e-05
79.68	-3.05776e-05
79.7	-3.05622e-05
79.72	-3.05467e-05
79.74	-3.05311e-05
79.76	-3.05156e-05
79.78	-3.05002e-05
79.8	-3.04848e-05
79.82	-3.04694e-05
79.84	-3.04567e-05
79.86	-3.04412e-05
79.88	-3.04258e-05
79.9	-3.04104e-05
79.92	-3.03925e-05
79.94	-3.03772e-05
79.96	-3.03618e-05
79.98	-3.03465e-05
80	-3.03313e-05
80.02	-3.03159e-05
80.04	-3.03007e-05
80.06	-3.02854e-05
80.08	-3.02702e-05
80.1	-3.02549e-05
80.12	-3.02398e-05
80.14	-3.02246e-05
80.16	-3.02094e-05
80.18	-3.01941e-05
80.2	-3.0179e-05
80.22	-3.01639e-05
80.24	-3.01486e-05
80.26	-3.01336e-05
80.28	-3.01185e-05
80.3	-3.01034e-05
80.32	-3.00879e-05
80.34	-3.00734e-05
80.36	-3.00588e-05
80.38	-3.00431e-05
80.4	-3.00282e-05
80.42	-3.00131e-05
80.44	-2.99981e-05
80.46	-2.99831e-05
80.48	-2.99682e-05
80.5	-2.99531e-05
80.52	-2.99383e-05
80.54	-2.99234e-05
80.56	-2.99084e-05
80.58	-2.98934e-05
80.6	-2.98785e-05
80.62	-2.98637e-05
80.64	-2.98488e-05
80.66	-2.9834e-05
80.68	-2.98191e-05
80.7	-2.98042e-05
80.72	-2.97894e-05
80.74	-2.97747e-05
80.76	-2.97599e-05
80.78	-2.97451e-05
80.8	-2.97304e-05
80.82	-2.97155e-05
80.84	-2.97008e-05
80.86	-2.96861e-05
80.88	-2.96713e-05
80.9	-2.96567e-05
80.92	-2.9642e-05
80.94	-2.9702e-05
80.96	-2.96126e-05
80.98	-2.95981e-05
81	-2.95833e-05
81.02	-2.95687e-05
81.04	-2.9554e-05
81.06	-2.95395e-05
81.08	-2.95249e-05
81.1	-2.95103e-05
81.12	-2.9496e-05
81.14	-2.94811e-05
81.16	-2.94666e-05
81.18	-2.94521e-05
81.2	-2.94376e-05
81.22	-2.94231e-05
81.24	-2.94086e-05
81.26	-2.93941e-05
81.28	-2.93795e-05
81.3	-2.93651e-05
81.32	-2.93508e-05
81.34	-2.93363e-05
81.36	-2.93218e-05
81.38	-2.93074e-05
81.4	-2.9293e-05
81.42	-2.92787e-05
81.44	-2.92644e-05
81.46	-2.925e-05
81.48	-2.92356e-05
81.5	-2.92213e-05
81.52	-2.92069e-05
81.54	-2.91926e-05
81.56	-2.91782e-05
81.58	-2.91642e-05
81.6	-2.91498e-05
81.62	-2.91354e-05
81.64	-2.91214e-05
81.66	-2.9107e-05
81.68	-2.90928e-05
81.7	-2.90786e-05
81.72	-2.90644e-05
81.74	-2.90502e-05
81.76	-2.90361e-05
81.78	-2.9022e-05
81.8	-2.90078e-05
81.82	-2.89936e-05
81.84	-2.89795e-05
81.86	-2.89652e-05
81.88	-2.89514e-05
81.9	-2.89371e-05
81.92	-2.89231e-05
81.94	-2.8909e-05
81.96	-2.88949e-05
81.98	-2.88808e-05
82	-2.88669e-05
82.02	-2.88528e-05
82.04	-2.88389e-05
82.06	-2.88249e-05
82.08	-2.88108e-05
82.1	-2.87969e-05
82.12	-2.87829e-05
82.14	-2.87689e-05
82.16	-2.87549e-05
82.18	-2.87411e-05
82.2	-2.87271e-05
82.22	-2.87132e-05
82.24	-2.86993e-05
82.26	-2.86855e-05
82.28	-2.86714e-05
82.3	-2.86577e-05
82.32	-2.86438e-05
82.34	-2.86299e-05
82.36	-2.86162e-05
82.38	-2.86022e-05
82.4	-2.85885e-05
82.42	-2.85747e-05
82.44	-2.8561e-05
82.46	-2.85472e-05
82.48	-2.85334e-05
82.5	-2.85197e-05
82.52	-2.85059e-05
82.54	-2.84922e-05
82.56	-2.84785e-05
82.58	-2.84648e-05
82.6	-2.8451e-05
82.62	-2.84373e-05
82.64	-2.84238e-05
82.66	-2.841e-05
82.68	-2.83964e-05
82.7	-2.83827e-05
82.72	-2.83691e-05
82.74	-2.83554e-05
82.76	-2.83419e-05
82.78	-2.83283e-05
82.8	-2.83147e-05
82.82	-2.8301e-05
82.84	-2.82875e-05
82.86	-2.8274e-05
82.88	-2.82604e-05
82.9	-2.82469e-05
82.92	-2.82334e-05
82.94	-2.82198e-05
82.96	-2.82063e-05
82.98	-2.81928e-05
83	-2.81794e-05
83.02	-2.81659e-05
83.04	-2.81524e-05
83.06	-2.8139e-05
83.08	-2.81255e-05
83.1	-2.81121e-05
83.12	-2.80987e-05
83.14	-2.80853e-05
83.16	-2.80718e-05
83.18	-2.80585e-05
83.2	-2.80451e-05
83.22	-2.80317e-05
83.24	-2.80183e-05
83.26	-2.8005e-05
83.28	-2.79916e-05
83.3	-2.79783e-05
83.32	-2.7965e-05
83.34	-2.79516e-05
83.36	-2.79384e-05
83.38	-2.79247e-05
83.4	-2.79119e-05
83.42	-2.78985e-05
83.44	-2.78852e-05
83.46	-2.7872e-05
83.48	-2.78588e-05
83.5	-2.78457e-05
83.52	-2.78325e-05
83.54	-2.78192e-05
83.56	-2.7806e-05
83.58	-2.77928e-05
83.6	-2.77796e-05
83.62	-2.77665e-05
83.64	-2.77533e-05
83.66	-2.774e-05
83.68	-2.7727e-05
83.7	-2.77137e-05
83.72	-2.77005e-05
83.74	-2.76875e-05
83.76	-2.76744e-05
83.78	-2.76614e-05
83.8	-2.76482e-05
83.82	-2.76351e-05
83.84	-2.76218e-05
83.86	-2.7609e-05
83.88	-2.75961e-05
83.9	-2.75829e-05
83.92	-2.75699e-05
83.94	-2.75569e-05
83.96	-2.75438e-05
83.98	-2.75308e-05
84	-2.75178e-05
84.02	-2.75048e-05
84.04	-2.74918e-05
84.06	-2.74788e-05
84.08	-2.7466e-05
84.1	-2.74531e-05
84.12	-2.74401e-05
84.14	-2.74269e-05
84.16	-2.74142e-05
84.18	-2.74014e-05
84.2	-2.73884e-05
84.22	-2.73755e-05
84.24	-2.73626e-05
84.26	-2.73497e-05
84.28	-2.73368e-05
84.3	-2.7324e-05
84.32	-2.73112e-05
84.34	-2.72983e-05
84.36	-2.72856e-05
84.38	-2.72727e-05
84.4	-2.726e-05
84.42	-2.72469e-05
84.44	-2.72341e-05
84.46	-2.72216e-05
84.48	-2.72088e-05
84.5	-2.7196e-05
84.52	-2.71833e-05
84.54	-2.71705e-05
84.56	-2.71578e-05
84.58	-2.71451e-05
84.6	-2.71324e-05
84.62	-2.71196e-05
84.64	-2.71069e-05
84.66	-2.70943e-05
84.68	-2.70816e-05
84.7	-2.70689e-05
84.72	-2.70563e-05
84.74	-2.70437e-05
84.76	-2.70309e-05
84.78	-2.70183e-05
84.8	-2.70057e-05
84.82	-2.69931e-05
84.84	-2.69805e-05
84.86	-2.69679e-05
84.88	-2.69553e-05
84.9	-2.69426e-05
84.92	-2.69302e-05
84.94	-2.69175e-05
84.96	-2.6905e-05
84.98	-2.68925e-05
85	-2.68799e-05
