Data table for Real componets Re[epsilon] for Argon gas
Re values are multiplied by 1e4 to better display the scale
Energy[eV]	Re*1e4
2286.36	-0.00945515
2287.27	-0.00943975
2288.18	-0.00942436
2289.09	-0.00940898
2290	-0.0093936
2290.91	-0.00937823
2291.82	-0.00936287
2292.73	-0.00934752
2293.64	-0.00933217
2294.55	-0.00931683
2295.45	-0.0093015
2296.36	-0.00928618
2297.27	-0.00927086
2298.18	-0.00925555
2299.09	-0.00924025
2300	-0.00922495
2300.91	-0.00920967
2301.82	-0.00919439
2302.73	-0.00917911
2303.64	-0.00916385
2304.55	-0.00914859
2305.45	-0.00913333
2306.36	-0.00911809
2307.27	-0.00910285
2308.18	-0.00908762
2309.09	-0.00907239
2310	-0.00905718
2310.91	-0.00904197
2311.82	-0.00902676
2312.73	-0.00901157
2313.64	-0.00899638
2314.55	-0.00898119
2315.45	-0.00896602
2316.36	-0.00895085
2317.27	-0.00893568
2318.18	-0.00892053
2319.09	-0.00890538
2320	-0.00889023
2320.91	-0.0088751
2321.82	-0.00886015
2322.73	-0.00884503
2323.64	-0.00882991
2324.55	-0.0088148
2325.45	-0.0087997
2326.36	-0.0087846
2327.27	-0.00876951
2328.18	-0.00875442
2329.09	-0.00873809
2330	-0.00872302
2330.91	-0.00870795
2331.82	-0.00869289
2332.73	-0.00867784
2333.64	-0.00866279
2334.55	-0.00864775
2335.45	-0.00863272
2336.36	-0.00861769
2337.27	-0.00860266
2338.18	-0.00858765
2339.09	-0.00857264
2340	-0.00855763
2340.91	-0.00854263
2341.82	-0.00852764
2342.73	-0.00851265
2343.64	-0.00849767
2344.55	-0.0084827
2345.45	-0.00846773
2346.36	-0.00845276
2347.27	-0.0084378
2348.18	-0.00842285
2349.09	-0.0084079
2350	-0.00839296
2350.91	-0.00837802
2351.82	-0.00836309
2352.73	-0.00834817
2353.64	-0.00833325
2354.55	-0.00831834
2355.45	-0.00830343
2356.36	-0.00828852
2357.27	-0.00827363
2358.18	-0.00825873
2359.09	-0.00824385
2360	-0.00822897
2360.91	-0.00821409
2361.82	-0.00819922
2362.73	-0.00818435
2363.64	-0.00816949
2364.55	-0.00815463
2365.45	-0.00813978
2366.36	-0.00812494
2367.27	-0.0081101
2368.18	-0.00809526
2369.09	-0.00808043
2370	-0.0080656
2370.91	-0.00805078
2371.82	-0.00803597
2372.73	-0.00802116
2373.64	-0.00800635
2374.55	-0.00799155
2375.45	-0.00797675
2376.36	-0.00796196
2377.27	-0.00794717
2378.18	-0.00793239
2379.09	-0.00791761
2380	-0.00790284
2380.91	-0.00788807
2381.82	-0.00787331
2382.73	-0.00785855
2383.64	-0.00784379
2384.55	-0.00782904
2385.45	-0.00781429
2386.36	-0.00779955
2387.27	-0.00778482
2388.18	-0.00777008
2389.09	-0.00775535
2390	-0.00774063
2390.91	-0.00772591
2391.82	-0.00771119
2392.73	-0.00769648
2393.64	-0.00768177
2394.55	-0.00766707
2395.45	-0.00765237
2396.36	-0.00763767
2397.27	-0.00762298
2398.18	-0.00760829
2399.09	-0.00759361
2400	-0.00757893
2400.91	-0.00756426
2401.82	-0.00754958
2402.73	-0.00753609
2403.64	-0.00752143
2404.55	-0.00750677
2405.45	-0.00749211
2406.36	-0.00747746
2407.27	-0.00746281
2408.18	-0.00744816
2409.09	-0.00743352
2410	-0.00741888
2410.91	-0.00740424
2411.82	-0.00738961
2412.73	-0.00737498
2413.64	-0.00736036
2414.55	-0.00734573
2415.45	-0.00733112
2416.36	-0.0073165
2417.27	-0.00730189
2418.18	-0.00728728
2419.09	-0.00727268
2420	-0.00725807
2420.91	-0.00724347
2421.82	-0.00722888
2422.73	-0.00721429
2423.64	-0.0071997
2424.55	-0.00718511
2425.45	-0.00717053
2426.36	-0.00715595
2427.27	-0.00714137
2428.18	-0.0071268
2429.09	-0.00711222
2430	-0.00709766
2430.91	-0.00708309
2431.82	-0.00706853
2432.73	-0.00705397
2433.64	-0.00703941
2434.55	-0.00702486
2435.45	-0.0070103
2436.36	-0.00699575
2437.27	-0.00698121
2438.18	-0.00696666
2439.09	-0.00695212
2440	-0.00693758
2440.91	-0.00692305
2441.82	-0.00690852
2442.73	-0.00689398
2443.64	-0.00687945
2444.55	-0.00686493
2445.45	-0.0068504
2446.36	-0.00683588
2447.27	-0.00682136
2448.18	-0.00680684
2449.09	-0.00679233
2450	-0.00677781
2450.91	-0.0067633
2451.82	-0.00674879
2452.73	-0.00673429
2453.64	-0.00671978
2454.55	-0.00670528
2455.45	-0.00669078
2456.36	-0.00667628
2457.27	-0.00666178
2458.18	-0.00664728
2459.09	-0.00663279
2460	-0.0066183
2460.91	-0.00660381
2461.82	-0.00658932
2462.73	-0.00657483
2463.64	-0.00656035
2464.55	-0.00654586
2465.45	-0.00653138
2466.36	-0.0065169
2467.27	-0.00650242
2468.18	-0.00648794
2469.09	-0.00647347
2470	-0.00645899
2470.91	-0.00644452
2471.82	-0.00643004
2472.73	-0.00641557
2473.64	-0.0064011
2474.55	-0.00638663
2475.45	-0.00637217
2476.36	-0.0063577
2477.27	-0.00634324
2478.18	-0.00632877
2479.09	-0.00631431
2480	-0.00629985
2480.91	-0.00628539
2481.82	-0.00627093
2482.73	-0.00625647
2483.64	-0.00624201
2484.55	-0.00622755
2485.45	-0.00621309
2486.36	-0.00619864
2487.27	-0.00618418
2488.18	-0.00616973
2489.09	-0.00615527
2490	-0.00614082
2490.91	-0.00612637
2491.82	-0.00611191
2492.73	-0.00609746
2493.64	-0.00608301
2494.55	-0.00606856
2495.45	-0.00605411
2496.36	-0.00603966
2497.27	-0.00602521
2498.18	-0.00601076
2499.09	-0.00599631
2500	-0.00598186
2500.91	-0.00596741
2501.82	-0.00595296
2502.73	-0.00593851
2503.64	-0.00592406
2504.55	-0.00590961
2505.45	-0.00589516
2506.36	-0.00588071
2507.27	-0.00586626
2508.18	-0.00585181
2509.09	-0.00583736
2510	-0.00582291
2510.91	-0.00580846
2511.82	-0.00579401
2512.73	-0.00577956
2513.64	-0.00576511
2514.55	-0.00575066
2515.45	-0.00573621
2516.36	-0.00572175
2517.27	-0.0057073
2518.18	-0.00569285
2519.09	-0.00567839
2520	-0.00566394
2520.91	-0.00564948
2521.82	-0.00563502
2522.73	-0.00562057
2523.64	-0.00560611
2524.55	-0.00559165
2525.45	-0.00557719
2526.36	-0.00556273
2527.27	-0.00554827
2528.18	-0.0055338
2529.09	-0.00551934
2530	-0.00550487
2530.91	-0.00549041
2531.82	-0.00547594
2532.73	-0.00546147
2533.64	-0.005447
2534.55	-0.00543253
2535.45	-0.00541806
2536.36	-0.00540358
2537.27	-0.00538911
2538.18	-0.00537463
2539.09	-0.00536015
2540	-0.00534567
2540.91	-0.00533119
2541.82	-0.0053167
2542.73	-0.00530222
2543.64	-0.00528773
2544.55	-0.00527324
2545.45	-0.00525875
2546.36	-0.00524426
2547.27	-0.00522977
2548.18	-0.00521527
2549.09	-0.00520077
2550	-0.00518627
2550.91	-0.00517177
2551.82	-0.00515726
2552.73	-0.00514276
2553.64	-0.00512825
2554.55	-0.00511374
2555.45	-0.00509922
2556.36	-0.00508471
2557.27	-0.00507019
2558.18	-0.00505567
2559.09	-0.00504114
2560	-0.00502662
2560.91	-0.00501209
2561.82	-0.00499756
2562.73	-0.00498303
2563.64	-0.00496849
2564.55	-0.00495395
2565.45	-0.00493941
2566.36	-0.00492486
2567.27	-0.00491032
2568.18	-0.00489576
2569.09	-0.00488121
2570	-0.00482695
2570.91	-0.00485209
2571.82	-0.00483753
2572.73	-0.00482297
2573.64	-0.0048084
2574.55	-0.00479382
2575.45	-0.00477925
2576.36	-0.00476467
2577.27	-0.00475009
2578.18	-0.0047355
2579.09	-0.00472091
2580	-0.00470632
2580.91	-0.00469172
2581.82	-0.00467712
2582.73	-0.00466251
2583.64	-0.00464791
2584.55	-0.00463329
2585.45	-0.00461868
2586.36	-0.00460406
2587.27	-0.00458944
2588.18	-0.00457481
2589.09	-0.00456018
2590	-0.00454554
2590.91	-0.0045309
2591.82	-0.00451626
2592.73	-0.00450161
2593.64	-0.00448696
2594.55	-0.0044723
2595.45	-0.00445764
2596.36	-0.00444297
2597.27	-0.0044283
2598.18	-0.00441363
2599.09	-0.00439895
2600	-0.00438426
2600.91	-0.00436958
2601.82	-0.00435488
2602.73	-0.00434018
2603.64	-0.00432548
2604.55	-0.00431077
2605.45	-0.00429606
2606.36	-0.00428134
2607.27	-0.00426662
2608.18	-0.00425189
2609.09	-0.00423716
2610	-0.00422242
2610.91	-0.00420767
2611.82	-0.00419292
2612.73	-0.00417817
2613.64	-0.00416341
2614.55	-0.00414864
2615.45	-0.00413387
2616.36	-0.0041191
2617.27	-0.00410431
2618.18	-0.00408952
2619.09	-0.00407473
2620	-0.00405993
2620.91	-0.00404512
2621.82	-0.00403031
2622.73	-0.00401549
2623.64	-0.00400067
2624.55	-0.00398584
2625.45	-0.003971
2626.36	-0.00395616
2627.27	-0.00394131
2628.18	-0.00392646
2629.09	-0.00391159
2630	-0.00389673
2630.91	-0.00388185
2631.82	-0.00386697
2632.73	-0.00385208
2633.64	-0.00383719
2634.55	-0.00382229
2635.45	-0.00380738
2636.36	-0.00379246
2637.27	-0.00377754
2638.18	-0.00376261
2639.09	-0.00374768
2640	-0.00373273
2640.91	-0.00371778
2641.82	-0.00370282
2642.73	-0.00368786
2643.64	-0.00367289
2644.55	-0.00365791
2645.45	-0.00364292
2646.36	-0.00362792
2647.27	-0.00361292
2648.18	-0.00359791
2649.09	-0.00358289
2650	-0.00356787
2650.91	-0.00355283
2651.82	-0.00353779
2652.73	-0.00352274
2653.64	-0.00350768
2654.55	-0.00349262
2655.45	-0.00347754
2656.36	-0.00346246
2657.27	-0.00344737
2658.18	-0.00343227
2659.09	-0.00341716
2660	-0.00340204
2660.91	-0.00338692
2661.82	-0.00337179
2662.73	-0.00335664
2663.64	-0.00334149
2664.55	-0.00332633
2665.45	-0.00331116
2666.36	-0.00329598
2667.27	-0.0032808
2668.18	-0.0032656
2669.09	-0.00325039
2670	-0.00323518
2670.91	-0.00321995
2671.82	-0.00320472
2672.73	-0.00318948
2673.64	-0.00317441
2674.55	-0.00315915
2675.45	-0.00314387
2676.36	-0.00312859
2677.27	-0.0031133
2678.18	-0.003098
2679.09	-0.00308268
2680	-0.00306736
2680.91	-0.00305203
2681.82	-0.00303669
2682.73	-0.00302133
2683.64	-0.00300597
2684.55	-0.0029906
2685.45	-0.00297521
2686.36	-0.00295982
2687.27	-0.00294441
2688.18	-0.00292899
2689.09	-0.00291357
2690	-0.00289813
2690.91	-0.00288268
2691.82	-0.00286722
2692.73	-0.00285174
2693.64	-0.00283626
2694.55	-0.00282077
2695.45	-0.00280526
2696.36	-0.00278974
2697.27	-0.0027742
2698.18	-0.00275866
2699.09	-0.00274311
2700	-0.00272754
2700.91	-0.00271197
2701.82	-0.00269638
2702.73	-0.00268078
2703.64	-0.00266517
2704.55	-0.00264954
2705.45	-0.0026339
2706.36	-0.00261825
2707.27	-0.00260258
2708.18	-0.00258691
2709.09	-0.00257122
2710	-0.00255552
2710.91	-0.00253999
2711.82	-0.00252427
2712.73	-0.00250853
2713.64	-0.00249278
2714.55	-0.00247663
2715.45	-0.00246085
2716.36	-0.00244506
2717.27	-0.00242926
2718.18	-0.00241344
2719.09	-0.00239761
2720	-0.00238176
2720.91	-0.0023659
2721.82	-0.00234966
2722.73	-0.00233378
2723.64	-0.00231787
2724.55	-0.00230196
2725.45	-0.00228603
2726.36	-0.00227008
2727.27	-0.00225412
2728.18	-0.00223815
2729.09	-0.00222216
2730	-0.00220616
2730.91	-0.00219014
2731.82	-0.0021741
2732.73	-0.00215806
2733.64	-0.00214199
2734.55	-0.00212591
2735.45	-0.00210981
2736.36	-0.0020937
2737.27	-0.00207758
2738.18	-0.00206144
2739.09	-0.00204528
2740	-0.00202911
2740.91	-0.00201292
2741.82	-0.00199671
2742.73	-0.00198049
2743.64	-0.00196425
2744.55	-0.001948
2745.45	-0.00193173
2746.36	-0.00191544
2747.27	-0.00189914
2748.18	-0.00188282
2749.09	-0.00186648
2750	-0.00185013
2750.91	-0.00183375
2751.82	-0.00181736
2752.73	-0.00180112
2753.64	-0.0017847
2754.55	-0.00176826
2755.45	-0.0017518
2756.36	-0.00173532
2757.27	-0.00171883
2758.18	-0.00170231
2759.09	-0.00168578
2760	-0.00166923
2760.91	-0.00165271
2761.82	-0.00163612
2762.73	-0.00161952
2763.64	-0.00160291
2764.55	-0.00158626
2765.45	-0.0015696
2766.36	-0.00155292
2767.27	-0.00153626
2768.18	-0.00151954
2769.09	-0.0015028
2770	-0.00148604
2770.91	-0.00146926
2771.82	-0.00145247
2772.73	-0.00143565
2773.64	-0.00141881
2774.55	-0.00140195
2775.45	-0.00138507
2776.36	-0.00136817
2777.27	-0.00135125
2778.18	-0.00133431
2779.09	-0.00131734
2780	-0.00130027
2780.91	-0.00128327
2781.82	-0.00126624
2782.73	-0.00124919
2783.64	-0.00123212
2784.55	-0.00121503
2785.45	-0.00119792
2786.36	-0.00118078
2787.27	-0.00116362
2788.18	-0.00114644
2789.09	-0.00112924
2790	-0.00111202
2790.91	-0.00109477
2791.82	-0.00107757
2792.73	-0.00106028
2793.64	-0.00104296
2794.55	-0.00102562
2795.45	-0.00100825
2796.36	-0.000990868
2797.27	-0.000973456
2798.18	-0.000956021
2799.09	-0.000938562
2800	-0.00092099
2800.91	-0.000903482
2801.82	-0.00088595
2802.73	-0.000868393
2803.64	-0.000850811
2804.55	-0.000833283
2805.45	-0.000815651
2806.36	-0.000797993
2807.27	-0.00078031
2808.18	-0.000762601
2809.09	-0.000744913
2810	-0.000727153
2810.91	-0.000709366
2811.82	-0.000691553
2812.73	-0.000673713
2813.64	-0.000655847
2814.55	-0.000637954
2815.45	-0.000620034
2816.36	-0.000602086
2817.27	-0.000584112
2818.18	-0.000566109
2819.09	-0.000548079
2820	-0.000530021
2820.91	-0.000511935
2821.82	-0.000493822
2822.73	-0.000475679
2823.64	-0.000457507
2824.55	-0.000439307
2825.45	-0.000421061
2826.36	-0.000402803
2827.27	-0.000384515
2828.18	-0.000366199
2829.09	-0.000347852
2830	-0.000329474
2830.91	-0.000311067
2831.82	-0.00029263
2832.73	-0.000274161
2833.64	-0.000255663
2834.55	-0.000237133
2835.45	-0.000218572
2836.36	-0.00019998
2837.27	-0.000181356
2838.18	-0.000162712
2839.09	-0.000144025
2840	-0.000125305
2840.91	-0.000106546
2841.82	-8.77443e-05
2842.73	-6.89307e-05
2843.64	-5.00851e-05
2844.55	-3.12107e-05
2845.45	-1.22924e-05
2846.36	6.65944e-06
2847.27	2.56429e-05
2848.18	4.46699e-05
2849.09	6.3724e-05
2850	8.28209e-05
2850.91	0.000101927
2851.82	0.000121077
2852.73	0.00014027
2853.64	0.000159499
2854.55	0.000178776
2855.45	0.000198076
2856.36	0.000217413
2857.27	0.000236786
2858.18	0.000256196
2859.09	0.000275642
2860	0.000295126
2860.91	0.000314647
2861.82	0.000334206
2862.73	0.000353803
2863.64	0.000373438
2864.55	0.000393113
2865.45	0.000412825
2866.36	0.00043256
2867.27	0.000452351
2868.18	0.000472181
2869.09	0.000492052
2870	0.000511962
2870.91	0.000531912
2871.82	0.000551903
2872.73	0.000571935
2873.64	0.000592008
2874.55	0.000612122
2875.45	0.000632278
2876.36	0.000652476
2877.27	0.000672717
2878.18	0.000693
2879.09	0.000713326
2880	0.000733695
2880.91	0.000754107
2881.82	0.000774639
2882.73	0.000795139
2883.64	0.000815684
2884.55	0.000836274
2885.45	0.000856825
2886.36	0.000877505
2887.27	0.00089823
2888.18	0.000919002
2889.09	0.000939819
2890	0.000960684
2890.91	0.000981595
2891.82	0.00100261
2892.73	-0.00525649
2893.64	0.00104474
2894.55	0.00106584
2895.45	0.00108699
2896.36	0.00110819
2897.27	0.00112944
2898.18	0.00115074
2899.09	0.00117209
2900	0.00119349
2900.91	0.00121494
2901.82	0.00123644
2902.73	0.00125799
2903.64	0.0012796
2904.55	0.00130126
2905.45	0.00132296
2906.36	0.00134473
2907.27	0.00136654
2908.18	0.00138845
2909.09	0.00141038
2910	0.00143236
2910.91	0.0014544
2911.82	0.00147649
2912.73	0.00149863
2913.64	0.00152085
2914.55	0.0015431
2915.45	0.00156542
2916.36	0.00158769
2917.27	0.00161012
2918.18	0.0016326
2919.09	0.00165515
2920	0.00167775
2920.91	0.00170042
2921.82	0.00172314
2922.73	0.00174593
2923.64	0.00176878
2924.55	0.00179168
2925.45	0.00181465
2926.36	0.00183768
2927.27	0.00186077
2928.18	0.00188393
2929.09	0.00190715
2930	0.00193044
2930.91	0.00195379
2931.82	0.00197721
2932.73	0.00200069
2933.64	0.00202424
2934.55	0.00204754
2935.45	0.00207122
2936.36	0.00209497
2937.27	0.00211879
2938.18	0.00214267
2939.09	0.00216663
2940	0.00219066
2940.91	0.00221476
2941.82	0.00223892
2942.73	0.00226315
2943.64	0.00228746
2944.55	0.00231185
2945.45	0.00233631
2946.36	0.00236084
2947.27	0.00238545
2948.18	0.00241013
2949.09	0.00243489
2950	0.00245973
2950.91	0.00248464
2951.82	0.00250963
2952.73	0.00253498
2953.64	0.00256013
2954.55	0.00258536
2955.45	0.00261067
2956.36	0.00263605
2957.27	0.00266153
2958.18	0.00268708
2959.09	0.00271271
2960	0.00273843
2960.91	0.00276424
2961.82	0.00279013
2962.73	0.00281625
2963.64	0.00284231
2964.55	0.00286846
2965.45	0.0028947
2966.36	0.00292102
2967.27	0.00294744
2968.18	0.00297394
2969.09	0.00300054
2970	0.00302723
2970.91	0.00305401
2971.82	0.00308088
2972.73	0.00310785
2973.64	0.00313491
2974.55	0.00316207
2975.45	0.00318933
2976.36	0.00321668
2977.27	0.00324413
2978.18	0.00327169
2979.09	0.00329934
2980	0.00332709
2980.91	0.00335495
2981.82	0.0033829
2982.73	0.00341097
2983.64	0.00343913
2984.55	0.00346741
2985.45	0.00349578
2986.36	0.00352427
2987.27	0.00355287
2988.18	0.00358157
2989.09	0.00361039
2990	0.00363932
2990.91	0.00366836
2991.82	0.00369752
2992.73	0.00372679
2993.64	0.00375617
2994.55	0.00378568
2995.45	0.0038153
2996.36	0.00384504
2997.27	0.0038749
2998.18	0.00390489
2999.09	0.00393499
