  176   22.29400       6.3861E-04 -6.0479E-04  2.62571E-01
  177   22.41500       6.2611E-04 -6.0057E-04  2.58827E-01
  178   22.53700       6.1415E-04 -5.9563E-04  2.55264E-01
  179   22.65900       6.0302E-04 -5.9035E-04  2.51998E-01
  180   22.78200       5.9265E-04 -5.8506E-04  2.49010E-01
  181   22.90600       5.8289E-04 -5.7997E-04  2.46236E-01
  182   23.03000       5.7356E-04 -5.7503E-04  2.43614E-01
  183   23.15500       5.6464E-04 -5.7021E-04  2.41127E-01
  184   23.28100       5.5617E-04 -5.6556E-04  2.38797E-01
  185   23.40700       5.4819E-04 -5.6117E-04  2.36648E-01
  186   23.53500       5.4068E-04 -5.5729E-04  2.34675E-01
  187   23.66200       5.3343E-04 -5.5399E-04  2.32784E-01
  188   23.79100       5.2616E-04 -5.5125E-04  2.30860E-01
  189   23.92000       5.1863E-04 -5.4888E-04  2.28792E-01
  190   24.05000       5.1072E-04 -5.4665E-04  2.26524E-01
  191   24.18100       5.0241E-04 -5.4440E-04  2.24051E-01
  192   24.31200       4.9371E-04 -5.4197E-04  2.21365E-01
  193   24.44400       4.8464E-04 -5.3914E-04  2.18478E-01
  194   24.57700       4.7537E-04 -5.3587E-04  2.15463E-01
  195   24.71000       4.6610E-04 -5.3210E-04  2.12410E-01
  196   24.84400       4.5705E-04 -5.2794E-04  2.09414E-01
  197   24.97900       4.4831E-04 -5.2359E-04  2.06524E-01
  198   25.11500       4.3984E-04 -5.1921E-04  2.03726E-01
  199   25.25100       4.3161E-04 -5.1482E-04  2.00999E-01
  200   25.38800       4.2356E-04 -5.1042E-04  1.98322E-01
  201   25.52600       4.1566E-04 -5.0603E-04  1.95679E-01
  202   25.66500       4.0788E-04 -5.0165E-04  1.93057E-01
  203   25.80400       4.0019E-04 -4.9726E-04  1.90445E-01
  204   25.94400       3.9256E-04 -4.9278E-04  1.87832E-01
  205   26.08500       3.8503E-04 -4.8820E-04  1.85227E-01
